Dataset,Unit,RunIndex,SourceGroup,SignalSampleN,Sensor,Statistic,StoredValue,ReconstructedValue,Difference,AbsoluteDifference,StandardisedAbsoluteDifference
PHM2010,c1,311,311,110,vibration_y,CrestFactor,2.68290330213315,2.68290330213315,0,0,0
PHM2010,c1,312,312,107,vibration_y,CrestFactor,2.36929177569855,2.36929177569855,0,0,0
PHM2010,c1,313,313,110,vibration_y,CrestFactor,3.02792883598252,3.02792883598252,0,0,0
PHM2010,c1,314,314,110,vibration_y,CrestFactor,2.69610009923065,2.69610009923065,0,0,0
PHM2010,c1,315,315,127,vibration_y,CrestFactor,2.5488535286953,2.5488535286953,0,0,0
PHM2010,c4,1,316,83,vibration_y,CrestFactor,2.36301828466182,2.36301828466182,0,0,0
PHM2010,c4,2,317,83,vibration_y,CrestFactor,2.36301828466182,2.36301828466182,0,0,0
PHM2010,c4,3,318,109,vibration_y,CrestFactor,3.07847925853323,3.07847925853323,0,0,0
PHM2010,c4,4,319,112,vibration_y,CrestFactor,2.55799463920597,2.55799463920597,0,0,0
PHM2010,c4,5,320,117,vibration_y,CrestFactor,2.6394470522298,2.6394470522298,0,0,0
PHM2010,c4,6,321,112,vibration_y,CrestFactor,2.66856683414586,2.66856683414586,0,0,0
PHM2010,c4,7,322,112,vibration_y,CrestFactor,2.39435068249385,2.39435068249385,0,0,0
PHM2010,c4,8,323,112,vibration_y,CrestFactor,2.61619047237679,2.61619047237679,0,0,0
PHM2010,c4,9,324,113,vibration_y,CrestFactor,2.23201460062084,2.23201460062084,0,0,0
PHM2010,c4,10,325,112,vibration_y,CrestFactor,2.45687102647888,2.45687102647888,0,0,0
PHM2010,c4,11,326,112,vibration_y,CrestFactor,3.31827532724462,3.31827532724462,0,0,0
PHM2010,c4,12,327,112,vibration_y,CrestFactor,2.14616855384775,2.14616855384775,0,0,0
PHM2010,c4,13,328,112,vibration_y,CrestFactor,2.63384713520259,2.63384713520259,0,0,0
PHM2010,c4,14,329,112,vibration_y,CrestFactor,2.4823319801557,2.4823319801557,0,0,0
PHM2010,c4,15,330,112,vibration_y,CrestFactor,2.7239462838886,2.7239462838886,0,0,0
PHM2010,c4,16,331,112,vibration_y,CrestFactor,2.19678845674321,2.19678845674321,0,0,0
PHM2010,c4,17,332,112,vibration_y,CrestFactor,3.01697911660512,3.01697911660512,0,0,0
PHM2010,c4,18,333,112,vibration_y,CrestFactor,2.98351221866211,2.98351221866211,0,0,0
PHM2010,c4,19,334,112,vibration_y,CrestFactor,2.59122351716803,2.59122351716803,0,0,0
PHM2010,c4,20,335,112,vibration_y,CrestFactor,2.50790069993478,2.50790069993478,0,0,0
PHM2010,c4,21,336,112,vibration_y,CrestFactor,2.46690967721561,2.46690967721561,0,0,0
PHM2010,c4,22,337,112,vibration_y,CrestFactor,2.33410815217177,2.33410815217177,0,0,0
PHM2010,c4,23,338,112,vibration_y,CrestFactor,2.47219396627893,2.47219396627893,0,0,0
PHM2010,c4,24,339,112,vibration_y,CrestFactor,2.71759761278854,2.71759761278854,0,0,0
PHM2010,c4,25,340,112,vibration_y,CrestFactor,2.80218677243709,2.80218677243709,0,0,0
PHM2010,c4,26,341,112,vibration_y,CrestFactor,2.48443995792989,2.48443995792989,0,0,0
PHM2010,c4,27,342,112,vibration_y,CrestFactor,2.17254745944281,2.17254745944281,0,0,0
PHM2010,c4,28,343,112,vibration_y,CrestFactor,3.37038814976159,3.37038814976159,0,0,0
PHM2010,c4,29,344,112,vibration_y,CrestFactor,2.59834200565364,2.59834200565364,0,0,0
PHM2010,c4,30,345,112,vibration_y,CrestFactor,2.31756961131797,2.31756961131797,0,0,0
PHM2010,c4,31,346,112,vibration_y,CrestFactor,2.84842624371197,2.84842624371197,0,0,0
PHM2010,c4,32,347,112,vibration_y,CrestFactor,2.14931237923157,2.14931237923157,0,0,0
PHM2010,c4,33,348,112,vibration_y,CrestFactor,2.67305890854669,2.67305890854669,0,0,0
PHM2010,c4,34,349,112,vibration_y,CrestFactor,2.39873594116272,2.39873594116272,0,0,0
PHM2010,c4,35,350,112,vibration_y,CrestFactor,2.85194165374606,2.85194165374606,0,0,0
PHM2010,c4,36,351,108,vibration_y,CrestFactor,2.50641202215142,2.50641202215142,0,0,0
PHM2010,c4,37,352,112,vibration_y,CrestFactor,2.77211034441929,2.77211034441929,0,0,0
PHM2010,c4,38,353,112,vibration_y,CrestFactor,2.53486594218384,2.53486594218384,0,0,0
PHM2010,c4,39,354,112,vibration_y,CrestFactor,2.76110261271796,2.76110261271796,0,0,0
PHM2010,c4,40,355,112,vibration_y,CrestFactor,2.59408908146948,2.59408908146948,0,0,0
PHM2010,c4,41,356,112,vibration_y,CrestFactor,2.63435011010213,2.63435011010213,0,0,0
PHM2010,c4,42,357,112,vibration_y,CrestFactor,2.6623602168509,2.6623602168509,0,0,0
PHM2010,c4,43,358,112,vibration_y,CrestFactor,2.38330423458691,2.38330423458691,0,0,0
PHM2010,c4,44,359,112,vibration_y,CrestFactor,2.32997904791678,2.32997904791678,0,0,0
PHM2010,c4,45,360,112,vibration_y,CrestFactor,2.51963904440449,2.51963904440449,0,0,0
PHM2010,c4,46,361,112,vibration_y,CrestFactor,3.11067346496365,3.11067346496365,0,0,0
PHM2010,c4,47,362,112,vibration_y,CrestFactor,2.87476048600833,2.87476048600833,0,0,0
PHM2010,c4,48,363,112,vibration_y,CrestFactor,2.65611201604051,2.65611201604051,0,0,0
PHM2010,c4,49,364,112,vibration_y,CrestFactor,2.4359447929123,2.4359447929123,0,0,0
PHM2010,c4,50,365,112,vibration_y,CrestFactor,2.4411786524199,2.4411786524199,0,0,0
PHM2010,c4,51,366,112,vibration_y,CrestFactor,2.67596049377482,2.67596049377482,0,0,0
PHM2010,c4,52,367,112,vibration_y,CrestFactor,2.54837021142855,2.54837021142855,0,0,0
PHM2010,c4,53,368,112,vibration_y,CrestFactor,2.50427036545076,2.50427036545076,0,0,0
PHM2010,c4,54,369,112,vibration_y,CrestFactor,3.26974573367342,3.26974573367342,0,0,0
PHM2010,c4,55,370,112,vibration_y,CrestFactor,2.57684371268731,2.57684371268731,0,0,0
PHM2010,c4,56,371,112,vibration_y,CrestFactor,2.03067241074746,2.03067241074746,0,0,0
PHM2010,c4,57,372,112,vibration_y,CrestFactor,2.37943336278251,2.37943336278251,0,0,0
PHM2010,c4,58,373,112,vibration_y,CrestFactor,2.50958476916588,2.50958476916588,0,0,0
PHM2010,c4,59,374,111,vibration_y,CrestFactor,2.51186638547068,2.51186638547068,0,0,0
PHM2010,c4,60,375,112,vibration_y,CrestFactor,2.306531139443,2.306531139443,0,0,0
PHM2010,c4,61,376,112,vibration_y,CrestFactor,3.08411074873363,3.08411074873363,0,0,0
PHM2010,c4,62,377,112,vibration_y,CrestFactor,2.41572814201457,2.41572814201457,0,0,0
PHM2010,c4,63,378,112,vibration_y,CrestFactor,2.31350891600534,2.31350891600534,0,0,0
PHM2010,c4,64,379,112,vibration_y,CrestFactor,2.7163034589031,2.7163034589031,0,0,0
PHM2010,c4,65,380,112,vibration_y,CrestFactor,2.02713983684516,2.02713983684516,0,0,0
PHM2010,c4,66,381,112,vibration_y,CrestFactor,2.78023766183144,2.78023766183144,0,0,0
PHM2010,c4,67,382,112,vibration_y,CrestFactor,2.62867536597646,2.62867536597646,0,0,0
PHM2010,c4,68,383,112,vibration_y,CrestFactor,2.3684698528048,2.3684698528048,0,0,0
PHM2010,c4,69,384,112,vibration_y,CrestFactor,2.63793031439951,2.63793031439951,0,0,0
PHM2010,c4,70,385,112,vibration_y,CrestFactor,2.56756739157238,2.56756739157238,0,0,0
PHM2010,c4,71,386,112,vibration_y,CrestFactor,2.47363101798018,2.47363101798018,0,0,0
PHM2010,c4,72,387,112,vibration_y,CrestFactor,2.51549545931121,2.51549545931121,0,0,0
PHM2010,c4,73,388,112,vibration_y,CrestFactor,2.46009057008256,2.46009057008256,0,0,0
PHM2010,c4,74,389,112,vibration_y,CrestFactor,2.7325082708892,2.7325082708892,0,0,0
PHM2010,c4,75,390,112,vibration_y,CrestFactor,2.96446978217237,2.96446978217237,0,0,0
PHM2010,c4,76,391,112,vibration_y,CrestFactor,2.36679629591657,2.36679629591657,0,0,0
PHM2010,c4,77,392,112,vibration_y,CrestFactor,2.66633270973425,2.66633270973425,0,0,0
PHM2010,c4,78,393,112,vibration_y,CrestFactor,2.37403998277456,2.37403998277456,0,0,0
PHM2010,c4,79,394,112,vibration_y,CrestFactor,2.37915446813267,2.37915446813267,0,0,0
PHM2010,c4,80,395,112,vibration_y,CrestFactor,2.42782893106487,2.42782893106487,0,0,0
PHM2010,c4,81,396,111,vibration_y,CrestFactor,3.90926474214029,3.90926474214029,0,0,0
PHM2010,c4,82,397,112,vibration_y,CrestFactor,2.84537668985924,2.84537668985924,0,0,0
PHM2010,c4,83,398,112,vibration_y,CrestFactor,2.56890729995714,2.56890729995714,0,0,0
PHM2010,c4,84,399,112,vibration_y,CrestFactor,2.58184248533106,2.58184248533106,0,0,0
PHM2010,c4,85,400,112,vibration_y,CrestFactor,2.68889327078374,2.68889327078374,0,0,0
PHM2010,c4,86,401,112,vibration_y,CrestFactor,3.15406139766422,3.15406139766422,0,0,0
PHM2010,c4,87,402,112,vibration_y,CrestFactor,2.79374998299155,2.79374998299155,0,0,0
PHM2010,c4,88,403,112,vibration_y,CrestFactor,2.3821437689217,2.3821437689217,0,0,0
PHM2010,c4,89,404,112,vibration_y,CrestFactor,2.674837518828,2.674837518828,0,0,0
PHM2010,c4,90,405,111,vibration_y,CrestFactor,2.90786161716183,2.90786161716183,0,0,0
PHM2010,c4,91,406,112,vibration_y,CrestFactor,2.67197829032939,2.67197829032939,0,0,0
PHM2010,c4,92,407,112,vibration_y,CrestFactor,2.67983458442397,2.67983458442397,0,0,0
PHM2010,c4,93,408,112,vibration_y,CrestFactor,2.18513143628341,2.18513143628341,0,0,0
PHM2010,c4,94,409,112,vibration_y,CrestFactor,2.24647580825771,2.24647580825771,0,0,0
PHM2010,c4,95,410,112,vibration_y,CrestFactor,2.79688326168386,2.79688326168386,0,0,0
PHM2010,c4,96,411,112,vibration_y,CrestFactor,2.52096611790529,2.52096611790529,0,0,0
PHM2010,c4,97,412,112,vibration_y,CrestFactor,2.59430613243451,2.59430613243451,0,0,0
PHM2010,c4,98,413,112,vibration_y,CrestFactor,2.92515228369655,2.92515228369655,0,0,0
PHM2010,c4,99,414,112,vibration_y,CrestFactor,2.91684489962834,2.91684489962834,0,0,0
PHM2010,c4,100,415,112,vibration_y,CrestFactor,3.09720775010409,3.09720775010409,0,0,0
PHM2010,c4,101,416,112,vibration_y,CrestFactor,3.28146263799729,3.28146263799729,0,0,0
PHM2010,c4,102,417,112,vibration_y,CrestFactor,2.74105276778921,2.74105276778921,0,0,0
PHM2010,c4,103,418,112,vibration_y,CrestFactor,3.03931930615914,3.03931930615914,0,0,0
PHM2010,c4,104,419,112,vibration_y,CrestFactor,2.28810022498743,2.28810022498743,0,0,0
PHM2010,c4,105,420,112,vibration_y,CrestFactor,2.88543866207161,2.88543866207161,0,0,0
PHM2010,c4,106,421,112,vibration_y,CrestFactor,2.48109405914587,2.48109405914587,0,0,0
PHM2010,c4,107,422,112,vibration_y,CrestFactor,2.13326193985679,2.13326193985679,0,0,0
PHM2010,c4,108,423,112,vibration_y,CrestFactor,2.35050217435022,2.35050217435022,0,0,0
PHM2010,c4,109,424,112,vibration_y,CrestFactor,2.66304980630171,2.66304980630171,0,0,0
PHM2010,c4,110,425,112,vibration_y,CrestFactor,2.81164704043595,2.81164704043595,0,0,0
PHM2010,c4,111,426,112,vibration_y,CrestFactor,3.73672586036328,3.73672586036328,0,0,0
PHM2010,c4,112,427,112,vibration_y,CrestFactor,2.64351984320631,2.64351984320631,0,0,0
PHM2010,c4,113,428,114,vibration_y,CrestFactor,2.9898439590077,2.9898439590077,0,0,0
PHM2010,c4,114,429,112,vibration_y,CrestFactor,2.71540598230875,2.71540598230875,0,0,0
PHM2010,c4,115,430,112,vibration_y,CrestFactor,3.01082363932234,3.01082363932234,0,0,0
PHM2010,c4,116,431,112,vibration_y,CrestFactor,2.80436697420177,2.80436697420177,0,0,0
PHM2010,c4,117,432,112,vibration_y,CrestFactor,2.40603528782883,2.40603528782883,0,0,0
PHM2010,c4,118,433,112,vibration_y,CrestFactor,2.63805518216574,2.63805518216574,0,0,0
PHM2010,c4,119,434,112,vibration_y,CrestFactor,2.86570918036638,2.86570918036638,0,0,0
PHM2010,c4,120,435,112,vibration_y,CrestFactor,3.22959607316928,3.22959607316928,0,0,0
PHM2010,c4,121,436,112,vibration_y,CrestFactor,2.35716934235121,2.35716934235121,0,0,0
PHM2010,c4,122,437,112,vibration_y,CrestFactor,2.85142698722761,2.85142698722761,0,0,0
PHM2010,c4,123,438,112,vibration_y,CrestFactor,2.55873699036248,2.55873699036248,0,0,0
PHM2010,c4,124,439,112,vibration_y,CrestFactor,2.54012828636826,2.54012828636826,0,0,0
PHM2010,c4,125,440,112,vibration_y,CrestFactor,2.97370787582349,2.97370787582349,0,0,0
PHM2010,c4,126,441,111,vibration_y,CrestFactor,2.69153019688074,2.69153019688074,0,0,0
PHM2010,c4,127,442,112,vibration_y,CrestFactor,3.04819474804875,3.04819474804875,0,0,0
PHM2010,c4,128,443,112,vibration_y,CrestFactor,2.71181855855878,2.71181855855878,0,0,0
PHM2010,c4,129,444,112,vibration_y,CrestFactor,2.75211136717093,2.75211136717093,0,0,0
PHM2010,c4,130,445,109,vibration_y,CrestFactor,2.25054555036582,2.25054555036582,0,0,0
PHM2010,c4,131,446,112,vibration_y,CrestFactor,3.03842261324377,3.03842261324377,0,0,0
PHM2010,c4,132,447,112,vibration_y,CrestFactor,2.54188082606074,2.54188082606074,0,0,0
PHM2010,c4,133,448,112,vibration_y,CrestFactor,2.60984993083368,2.60984993083368,0,0,0
PHM2010,c4,134,449,112,vibration_y,CrestFactor,2.71151643774393,2.71151643774393,0,0,0
PHM2010,c4,135,450,112,vibration_y,CrestFactor,3.87965746981354,3.87965746981354,0,0,0
PHM2010,c4,136,451,112,vibration_y,CrestFactor,2.6828353987688,2.6828353987688,0,0,0
PHM2010,c4,137,452,112,vibration_y,CrestFactor,2.57741380722445,2.57741380722445,0,0,0
PHM2010,c4,138,453,112,vibration_y,CrestFactor,2.65962687467162,2.65962687467162,0,0,0
PHM2010,c4,139,454,112,vibration_y,CrestFactor,2.5325779936867,2.5325779936867,0,0,0
PHM2010,c4,140,455,112,vibration_y,CrestFactor,2.73239193997124,2.73239193997124,0,0,0
PHM2010,c4,141,456,112,vibration_y,CrestFactor,2.56981829317659,2.56981829317659,0,0,0
PHM2010,c4,142,457,112,vibration_y,CrestFactor,2.11603326616833,2.11603326616833,0,0,0
PHM2010,c4,143,458,112,vibration_y,CrestFactor,2.71679260945105,2.71679260945105,0,0,0
PHM2010,c4,144,459,112,vibration_y,CrestFactor,2.70697777108081,2.70697777108081,0,0,0
PHM2010,c4,145,460,112,vibration_y,CrestFactor,2.60833200955337,2.60833200955337,0,0,0
PHM2010,c4,146,461,112,vibration_y,CrestFactor,2.38250810974432,2.38250810974432,0,0,0
PHM2010,c4,147,462,112,vibration_y,CrestFactor,2.64023219355756,2.64023219355756,0,0,0
PHM2010,c4,148,463,112,vibration_y,CrestFactor,2.67932794225405,2.67932794225405,0,0,0
PHM2010,c4,149,464,112,vibration_y,CrestFactor,2.61280545582077,2.61280545582077,0,0,0
PHM2010,c4,150,465,112,vibration_y,CrestFactor,2.6532071447902,2.6532071447902,0,0,0
PHM2010,c4,151,466,111,vibration_y,CrestFactor,2.48769324980735,2.48769324980735,0,0,0
PHM2010,c4,152,467,112,vibration_y,CrestFactor,2.4360396201932,2.4360396201932,0,0,0
PHM2010,c4,153,468,112,vibration_y,CrestFactor,2.51111054187276,2.51111054187276,0,0,0
PHM2010,c4,154,469,112,vibration_y,CrestFactor,2.34114522160127,2.34114522160127,0,0,0
PHM2010,c4,155,470,114,vibration_y,CrestFactor,2.56485731543164,2.56485731543164,0,0,0
PHM2010,c4,156,471,112,vibration_y,CrestFactor,3.09236914913843,3.09236914913843,0,0,0
PHM2010,c4,157,472,112,vibration_y,CrestFactor,2.6186347839466,2.6186347839466,0,0,0
PHM2010,c4,158,473,112,vibration_y,CrestFactor,2.63165624001153,2.63165624001153,0,0,0
PHM2010,c4,159,474,112,vibration_y,CrestFactor,2.51258623841177,2.51258623841177,0,0,0
PHM2010,c4,160,475,112,vibration_y,CrestFactor,2.46748190156746,2.46748190156746,0,0,0
PHM2010,c4,161,476,112,vibration_y,CrestFactor,2.42214263339729,2.42214263339729,0,0,0
PHM2010,c4,162,477,112,vibration_y,CrestFactor,2.21330990805392,2.21330990805392,0,0,0
PHM2010,c4,163,478,112,vibration_y,CrestFactor,2.48042754085332,2.48042754085332,0,0,0
PHM2010,c4,164,479,112,vibration_y,CrestFactor,2.95958356984039,2.95958356984039,0,0,0
PHM2010,c4,165,480,112,vibration_y,CrestFactor,2.37390975784894,2.37390975784894,0,0,0
PHM2010,c4,166,481,112,vibration_y,CrestFactor,2.34835629911509,2.34835629911509,0,0,0
PHM2010,c4,167,482,112,vibration_y,CrestFactor,2.83556641263878,2.83556641263878,0,0,0
PHM2010,c4,168,483,112,vibration_y,CrestFactor,2.6909118928902,2.6909118928902,0,0,0
PHM2010,c4,169,484,112,vibration_y,CrestFactor,3.23294951366293,3.23294951366293,0,0,0
PHM2010,c4,170,485,112,vibration_y,CrestFactor,2.97830249599232,2.97830249599232,0,0,0
PHM2010,c4,171,486,112,vibration_y,CrestFactor,2.65448831350601,2.65448831350601,0,0,0
PHM2010,c4,172,487,112,vibration_y,CrestFactor,2.67675355154205,2.67675355154205,0,0,0
PHM2010,c4,173,488,112,vibration_y,CrestFactor,2.40756475912329,2.40756475912329,0,0,0
PHM2010,c4,174,489,112,vibration_y,CrestFactor,2.45984193014033,2.45984193014033,0,0,0
PHM2010,c4,175,490,112,vibration_y,CrestFactor,2.8297960977368,2.8297960977368,0,0,0
PHM2010,c4,176,491,112,vibration_y,CrestFactor,2.4711848601063,2.4711848601063,0,0,0
PHM2010,c4,177,492,112,vibration_y,CrestFactor,3.148183946131,3.148183946131,0,0,0
PHM2010,c4,178,493,112,vibration_y,CrestFactor,2.48465621247861,2.48465621247861,0,0,0
PHM2010,c4,179,494,112,vibration_y,CrestFactor,2.99120949491728,2.99120949491728,0,0,0
PHM2010,c4,180,495,112,vibration_y,CrestFactor,3.17868801216698,3.17868801216698,0,0,0
PHM2010,c4,181,496,112,vibration_y,CrestFactor,2.42957088090494,2.42957088090494,0,0,0
PHM2010,c4,182,497,112,vibration_y,CrestFactor,2.33843198365821,2.33843198365821,0,0,0
PHM2010,c4,183,498,112,vibration_y,CrestFactor,2.63128831328366,2.63128831328366,0,0,0
PHM2010,c4,184,499,112,vibration_y,CrestFactor,2.98220212084975,2.98220212084975,0,0,0
PHM2010,c4,185,500,112,vibration_y,CrestFactor,3.39874248505992,3.39874248505992,0,0,0
PHM2010,c4,186,501,112,vibration_y,CrestFactor,2.24779453391584,2.24779453391584,0,0,0
PHM2010,c4,187,502,112,vibration_y,CrestFactor,2.76400447426656,2.76400447426656,0,0,0
PHM2010,c4,188,503,112,vibration_y,CrestFactor,2.55983225274092,2.55983225274092,0,0,0
PHM2010,c4,189,504,112,vibration_y,CrestFactor,2.56023239979423,2.56023239979423,0,0,0
PHM2010,c4,190,505,112,vibration_y,CrestFactor,3.39469991883536,3.39469991883536,0,0,0
PHM2010,c4,191,506,112,vibration_y,CrestFactor,2.5329311486681,2.5329311486681,0,0,0
PHM2010,c4,192,507,112,vibration_y,CrestFactor,2.28796311985019,2.28796311985019,0,0,0
PHM2010,c4,193,508,113,vibration_y,CrestFactor,2.72823929210275,2.72823929210275,0,0,0
PHM2010,c4,194,509,112,vibration_y,CrestFactor,2.66564751440001,2.66564751440001,0,0,0
PHM2010,c4,195,510,112,vibration_y,CrestFactor,2.91541405540787,2.91541405540787,0,0,0
PHM2010,c4,196,511,112,vibration_y,CrestFactor,2.35734473624057,2.35734473624057,0,0,0
PHM2010,c4,197,512,112,vibration_y,CrestFactor,2.459966447449,2.459966447449,0,0,0
PHM2010,c4,198,513,115,vibration_y,CrestFactor,2.86180533973845,2.86180533973845,0,0,0
PHM2010,c4,199,514,112,vibration_y,CrestFactor,3.0445882056629,3.0445882056629,0,0,0
PHM2010,c4,200,515,112,vibration_y,CrestFactor,2.67490105311289,2.67490105311289,0,0,0
PHM2010,c4,201,516,112,vibration_y,CrestFactor,2.49108147966323,2.49108147966323,0,0,0
PHM2010,c4,202,517,114,vibration_y,CrestFactor,2.662465143286,2.662465143286,0,0,0
PHM2010,c4,203,518,112,vibration_y,CrestFactor,2.36081234578662,2.36081234578662,0,0,0
PHM2010,c4,204,519,112,vibration_y,CrestFactor,2.87205478120249,2.87205478120249,0,0,0
PHM2010,c4,205,520,112,vibration_y,CrestFactor,2.81538091543212,2.81538091543212,0,0,0
PHM2010,c4,206,521,113,vibration_y,CrestFactor,2.51135733341865,2.51135733341865,0,0,0
PHM2010,c4,207,522,112,vibration_y,CrestFactor,2.54413880885705,2.54413880885705,0,0,0
PHM2010,c4,208,523,112,vibration_y,CrestFactor,2.09096155075602,2.09096155075602,0,0,0
PHM2010,c4,209,524,112,vibration_y,CrestFactor,2.82332733407411,2.82332733407411,0,0,0
PHM2010,c4,210,525,110,vibration_y,CrestFactor,2.37953203651974,2.37953203651974,0,0,0
PHM2010,c4,211,526,112,vibration_y,CrestFactor,2.51425392283643,2.51425392283643,0,0,0
PHM2010,c4,212,527,112,vibration_y,CrestFactor,3.04970141755529,3.04970141755529,0,0,0
PHM2010,c4,213,528,113,vibration_y,CrestFactor,2.33025016335794,2.33025016335794,0,0,0
PHM2010,c4,214,529,111,vibration_y,CrestFactor,2.68449376131257,2.68449376131257,0,0,0
PHM2010,c4,215,530,112,vibration_y,CrestFactor,2.63467193295431,2.63467193295431,0,0,0
PHM2010,c4,216,531,112,vibration_y,CrestFactor,2.18173336438087,2.18173336438087,0,0,0
PHM2010,c4,217,532,112,vibration_y,CrestFactor,2.41927212939048,2.41927212939048,0,0,0
PHM2010,c4,218,533,111,vibration_y,CrestFactor,2.94690084723988,2.94690084723988,0,0,0
PHM2010,c4,219,534,112,vibration_y,CrestFactor,2.60436059700855,2.60436059700855,0,0,0
PHM2010,c4,220,535,113,vibration_y,CrestFactor,2.51145081360879,2.51145081360879,0,0,0
PHM2010,c4,221,536,112,vibration_y,CrestFactor,3.19285532073314,3.19285532073314,0,0,0
PHM2010,c4,222,537,113,vibration_y,CrestFactor,3.01134491420322,3.01134491420322,0,0,0
PHM2010,c4,223,538,113,vibration_y,CrestFactor,2.28544778864163,2.28544778864163,0,0,0
PHM2010,c4,224,539,112,vibration_y,CrestFactor,2.68964406514065,2.68964406514065,0,0,0
PHM2010,c4,225,540,114,vibration_y,CrestFactor,2.66261614052841,2.66261614052841,0,0,0
PHM2010,c4,226,541,112,vibration_y,CrestFactor,3.25744037599413,3.25744037599413,0,0,0
PHM2010,c4,227,542,113,vibration_y,CrestFactor,2.57599162080859,2.57599162080859,0,0,0
PHM2010,c4,228,543,112,vibration_y,CrestFactor,3.05637102823189,3.05637102823189,0,0,0
PHM2010,c4,229,544,113,vibration_y,CrestFactor,2.55117461380733,2.55117461380733,0,0,0
PHM2010,c4,230,545,113,vibration_y,CrestFactor,2.55906370482312,2.55906370482312,0,0,0
PHM2010,c4,231,546,112,vibration_y,CrestFactor,2.59720857797114,2.59720857797114,0,0,0
PHM2010,c4,232,547,113,vibration_y,CrestFactor,2.77773172665137,2.77773172665137,0,0,0
PHM2010,c4,233,548,113,vibration_y,CrestFactor,3.22125653324336,3.22125653324336,0,0,0
PHM2010,c4,234,549,112,vibration_y,CrestFactor,2.63239741072529,2.63239741072529,0,0,0
PHM2010,c4,235,550,113,vibration_y,CrestFactor,2.60537899698222,2.60537899698222,0,0,0
PHM2010,c4,236,551,112,vibration_y,CrestFactor,2.34768639170137,2.34768639170137,0,0,0
PHM2010,c4,237,552,112,vibration_y,CrestFactor,3.27753627442861,3.27753627442861,0,0,0
PHM2010,c4,238,553,113,vibration_y,CrestFactor,3.5562430597483,3.5562430597483,0,0,0
PHM2010,c4,239,554,113,vibration_y,CrestFactor,2.91391064184242,2.91391064184242,0,0,0
